"record_id","coffee_type","milk_type","flavor_additions","packaging_type","serving_size","texture_level","bitterness_level","sugar_pct","foam_thickness","caffeine_strength","price","discount_pct","aftertaste","aroma_strength","satisfaction","churn_rate","record_timestamp","buy_again"
1334,"Robusta","Plant-based","Hazelnut","Plastic","Small","Smooth",0.798234054584817,0.562935931253617,0.335008964711869,0.592757032189053,3.99,5.17148930439726,0.574371663947768,0.542681703092828,3.90375374383566,0.774927765027826,2024-05-14,"No"
1335,"Arabica","Plant-based","None","Plastic","Medium","Creamy",0.439168420156183,0.742145176969358,0.343444728527274,0.507302145265058,3.99,5.66331871366128,0.867717207837593,0.456215418805158,6.09057649154535,0.586141981107195,2024-05-13,"Yes"
1336,"Arabica","Whole","Caramel","Sustainable","Large","Creamy",0.307166277453046,0.504869368961105,0.706992487043424,0.666975911249294,6.99,7.97988707758486,1.13236804924353,0.394519386728322,6.57090442709227,0.303477316601543,2024-11-02,"Yes"
1337,"Robusta","Whole","Vanilla","Plastic","Large","Thin",0.731656006030402,0.41936208494518,0.798198287965795,0.709185853307937,5.99,7.05214915541001,0.490402622789285,0.640808306427638,3.63206611120027,0.697668433247994,2024-09-07,"No"
1338,"Robusta","Plant-based","Caramel","Plastic","Small","Smooth",0.724751458924672,0.60304294868715,0.397742805306176,0.667187374324957,6.49,9.39865149999969,0.541743755472715,0.418438899268889,5.38574082204445,0.464930326586243,2024-10-18,"Yes"
1339,"Blend","Whole","Mocha","Paper","Large","Thin",0.535446974879548,0.732704659604124,0.975181776663206,0.745930435249332,6.49,7.89476924063638,0.701085292178561,0.612442939387842,5.90078777948731,0.502376514371739,2024-10-01,"Yes"
1339,"Blend","Whole","Mocha","Paper","Large","Thin",0.535446974879548,0.732704659604124,0.975181776663206,0.745930435249332,6.49,NA,0.701085292178561,0.612442939387842,5.90078777948731,0.502376514371739,2024-09-30,"Yes"
1340,"Robusta","Whole","Caramel","Glass","Small","Smooth",0.603314312473202,0.28255152603815,0.751041993625745,0.415320752467432,6.99,7.70252564712428,0.513499683632128,0.407475280997474,3.90210278097606,0.711264937251691,2024-11-16,"No"
1341,"Arabica","Plant-based","Vanilla","Glass","Small","Thin",0.371741639250567,0.552266739264094,0.327242634505869,0.511771581914555,3,6.84481674339622,0.466262104166396,0.340567597883324,4.11579057241692,0.577187248435436,2024-02-13,"Yes"
1341,"Arabica","Plant-based","Vanilla","Glass","Small","Thin",0.371741639250567,0.552266739264094,0.327242634505869,NA,3,6.84481674339622,0.466262104166396,0.340567597883324,4.11579057241692,0.577187248435436,2024-01-31,"Yes"
1342,"Arabica","Skim","Caramel","Paper","Large","Smooth",0.293461969601357,0.643721243998674,0.567511036120197,0.877395347624164,5.49,9.1509074664209,1.10710924313746,0.60840105082528,7.43929985781152,0.246277797827198,2024-08-04,"Yes"
1343,"Arabica","Skim",NA,"Paper","Medium","Creamy",NA,0.84115285359743,0.679175336729864,0.550762185514063,6.99,7.33957560313866,1.18026904553833,0.617330504307847,7.36339565145385,0.474738796997476,2024-11-01,"Yes"
1343,"Arabica","Skim",NA,"Paper","Medium","Creamy",NA,0.84115285359743,NA,0.550762185514063,6.99,7.33957560313866,1.18026904553833,0.617330504307847,7.36339565145385,0.474738796997476,2024-10-08,"Yes"
1344,"Arabica","Plant-based",NA,"Plastic","Small","Smooth",0.510956179443551,0.473974371428061,0.234666149910979,0.711935088129025,6.49,8.52714299620129,0.764514275478658,0.501090736389848,4.95663199759331,0.677931601305021,2024-10-02,"No"
1345,"Robusta","Plant-based","None","Sustainable","Small","Creamy",0.640390966927273,0.309138901543437,0.336153020937885,0.823482268433704,4.99,5.74746229173616,0.8767500946405,0.458040049721257,4.82379777690559,0.449740134500552,2024-07-23,"Yes"
1345,"Robusta","Plant-based","None","Sustainable","Small","Creamy",0.640390966927273,NA,0.336153020937885,0.823482268433704,4.99,5.74746229173616,0.8767500946405,0.458040049721257,4.82379777690559,0.449740134500552,2024-07-22,"Yes"
1346,"Blend","Skim","Mocha","Plastic","Small","Thin",0.642710912994815,0.496351710375827,0.575832335490726,0.454258168183391,3,6.53335645329207,0.585250456215511,0.92004422394187,3.22467020341997,0.325157370671179,2024-02-13,"No"
1347,"Arabica","Plant-based","None","Paper","Medium","Thin",0.368578699853314,0.543084650492399,0.282447122454706,0.80708417796248,6.99,9.47548085008748,0.258033482920146,0.650983580996994,4.7632205900407,0.593170547342504,2024-11-26,"No"
1347,"Arabica","Plant-based","None","Paper","Medium","Thin",0.368578699853314,0.543084650492399,0.282447122454706,0.80708417796248,6.99,9.47548085008748,0.258033482920146,0.650983580996994,4.7632205900407,0.593170547342504,2024-11-06,"No"
1348,"Robusta","Plant-based","Caramel","Sustainable","Large","Creamy",0.617788989999293,0.479738846580598,0.280884139669639,0.709222765486416,6.99,8.01030551479198,0.701032828329177,0.43236762965593,5.24237576306122,0.483498178468048,2024-11-18,"Yes"
1349,"Robusta","Whole","None","Paper","Small","Creamy",0.897264095181112,0.328316034013296,0.778108967828142,0.286086549895938,5.99,7.30786200123839,0.952180168235575,0.418769787592427,4.36594951306272,0.542374553453963,2024-09-22,"Yes"
1350,"Robusta","Skim","Mocha","Paper","Small","Smooth",0.895664214204828,0.357301960074899,0.500325273999197,0.776635638943971,5.49,8.40579424099997,0.577253169456146,0.245361284374186,4.96757490517475,NA,2024-08-26,NA
1351,"Arabica","Skim","Mocha","Glass","Small","Thin",0.49233854266858,0.688495175346748,0.680728616100727,1,6.49,8.04763439949602,0.459999675843429,0.48155231719019,5.61268564471044,0.157571026386039,2024-10-12,"Yes"
1352,"Arabica","Skim","None","Paper","Medium","Thin",0.554237916606621,0.22105975065477,0.467931839867894,0.687218864217949,5.99,9.29327753465623,0.356560114649692,0.421780675421759,4.01210857658941,0.644847695999045,2024-09-03,"No"
1353,"Arabica","Skim","Mocha","Sustainable","Small","Smooth",0.345536497010728,0.519400110762844,0.349439520856999,0.365447681765996,6.49,9.06288806744851,0.693760771559675,0.66677648601796,5.20115654914174,0.41719618903455,2024-10-31,"Yes"
1354,"Arabica","Whole","Hazelnut","Plastic","Large","Thin",0.17770722130899,0.749268511320171,0.658195187382581,0.738084231440431,4.99,6.70967177581042,0.600799310624615,0.713162620312036,6.03561103912161,0.389898863097234,2024-07-05,"Yes"
1355,"Arabica","Whole","Mocha","Glass","Small","Smooth",0.325995192724258,0.580809404880878,0.746894168230625,0.288263086853498,3.5,6.42080110544339,0.915537007278596,0.613930898600183,4.83218630071644,0.570785131988291,2024-03-29,"No"
1356,"Arabica","Skim","None","Glass","Small","Smooth",0.460355923407145,0.62796282849767,0.660816485766737,0.775261949252167,5.99,7.7886576182209,0.820193089707545,0.133549594084921,6.1283369767677,0.51286413737205,2024-09-24,"Yes"
1357,"Arabica","Skim","Vanilla","Glass","Small","Thin",0.232665148627557,0.558148275581251,0.333600511223948,0.448308776569443,3.75,5.31515921279788,0.560911953621775,0.1155659621121,3.99887660219592,0.462761573944182,2024-04-03,"No"
1358,"Blend","Plant-based",NA,"Glass","Large","Smooth",0.666950698640867,0.275838393176031,0.311409755790998,0.39687572168216,5.99,8.62441376573406,0.639912475276612,0.698154369106865,3.70621359767879,0.621399080378838,2024-09-07,NA
1358,"Blend","Plant-based",NA,"Glass","Large","Smooth",0.666950698640867,0.275838393176031,0.311409755790998,0.39687572168216,5.99,8.62441376573406,0.639912475276612,0.698154369106865,3.70621359767879,NA,2024-08-16,NA
1359,"Arabica","Plant-based","None","Plastic","Medium","Smooth",0.526988013393767,0.648760560472762,0.224736588904539,0.570610378115911,4.99,5.59363438794389,0.746748822603967,0.377244010903233,5.01734598269744,0.528344924014771,2024-07-19,"Yes"
1360,"Arabica","Skim","Caramel","Sustainable","Large","Creamy",0.440881232587278,0.40259533833677,0.579805883564154,0.718776255167499,6.99,9.58025809028186,1.25473821864328,0.638600755745722,6.59275526713854,0.225875989799054,2024-11-19,"Yes"
1361,"Robusta","Plant-based","Hazelnut","Plastic","Medium","Smooth",0.926974464007553,0.193172251282148,0.162330810072126,0.661448132264815,5.99,9.04721875535324,0.708666344925367,0.646904980227143,3.71608747811619,0.643465531562997,2024-09-12,"No"
1362,"Arabica","Plant-based","None","Paper","Large","Creamy",0.583462823783567,0.653440245285849,0.27797583761458,0.271135250452861,3.75,5.65863323863596,1.0490279973788,0.290385982916971,5.04920444627027,0.395504608442552,2024-04-01,"Yes"
1363,"Blend","Skim","None","Glass","Medium","Smooth",0.752127674761981,0.229660344430503,0.570424612635245,0.169584616444985,3.99,5.21262362925336,0.532795772324056,0.672487173042978,2.65932641776778,0.761889461529694,2024-05-25,"No"
1364,"Arabica","Plant-based","Mocha","Glass","Small","Creamy",0.550722368283429,0.588069163979591,0.369914195313875,0.812713643411421,6.99,8.48201869009063,0.99359297431427,0.773663409690253,5.93874883385639,0.460292156826932,2024-11-21,NA
1365,"Arabica","Skim","Vanilla","Glass","Small","Creamy",NA,0.515595904743403,0.496236282200135,0.598343161126599,4.49,5.58358644042164,0.920322908020788,0.699554662640168,4.93991318914933,0.432462942473834,2024-06-16,"Yes"
1366,"Arabica","Whole","Caramel","Paper","Large","Thin",0.465358848020464,0.487408985112345,0.74876203964034,0.830754022379979,6.49,9.90592680848204,0.432106336358789,0.349209925330436,5.51989602441228,NA,2024-10-22,"Yes"
1367,"Arabica","Whole","Caramel","Sustainable","Large","Smooth",0.328249328232367,0.857478851330559,0.554262089343428,0.52372131147612,5.99,9.17312242463231,0.926210348603137,0.48703716626877,7.65548262449611,0.162230308188147,2024-09-26,"Yes"
1368,"Robusta","Whole","Caramel","Sustainable","Medium","Creamy",0.717689288491614,0.330887041110051,0.811219398995722,0.27257492177137,3.5,6.28401914099231,0.603222373337192,0.540754146324613,3.80635371720487,0.616867633460347,2024-03-19,"No"
1369,"Arabica","Plant-based","None","Glass","Medium","Thin",0.386164832938516,0.498497852093618,0.368208977857949,0.706147825348181,5.49,7.71226194361225,0.519913491021773,0.542021233160882,4.90628879722049,0.536887779604558,2024-08-12,"Yes"
1370,"Arabica","Whole","Caramel","Paper","Small","Creamy",0.426161427136361,0.638447913135159,0.546236527562832,0.726464175158831,4.99,5.45022330107167,1.03893860225438,0.591219855041844,5.99603384276778,0.4225031894571,2024-07-14,"Yes"
1371,"Arabica","Whole","Hazelnut","Sustainable","Large","Creamy",0.419339956326192,0.481966596476698,0.704779654797748,0.782304845663674,5.99,9.52749611716717,0.719756220030439,0.391174442428798,6.51577359795397,0.372289250490499,2024-09-21,"Yes"
1372,"Arabica","Plant-based","Vanilla","Plastic","Small","Thin",0.375412170217673,0.66597339765878,0.241231205886992,0.488565744477045,3.99,5.81215170398355,0.304319041867405,0.530099580778265,4.28108202670806,0.507460365446307,2024-05-21,"No"
1372,"Arabica","Plant-based","Vanilla","Plastic","Small","Thin",0.375412170217673,0.66597339765878,0.241231205886992,0.488565744477045,3.99,5.81215170398355,0.304319041867405,0.530099580778265,4.28108202670806,0.507460365446307,2024-05-07,"No"
1373,"Arabica","Plant-based","Hazelnut","Plastic","Medium","Creamy",0.419028456511752,0.363073565272338,0.282018285392143,0.622620986246906,5.99,9.51261834031902,0.983021860485511,0.433491586262211,5.80955306955017,0.361892441345611,2024-09-18,"Yes"
1374,"Robusta","Whole","Caramel","Glass","Large","Smooth",0.879549057603803,0.473368531502884,0.730064497260099,0.524516795524052,5.49,9.00534930499271,0.652838211139252,1,4.86158061905764,0.398335973594251,2024-08-12,"Yes"
1375,"Robusta","Whole","None","Paper","Medium","Creamy",0.679528435149084,0.458480111481388,0.706268280437013,0.368663585348112,3.99,6.23195365257561,0.498315157428451,0.176628513995157,NA,0.53107150573866,2024-05-17,"Yes"
1376,"Blend","Whole","None","Plastic","Large","Thin",0.539006219865221,0.592348946598182,0.544449593226324,0.443716983969373,3.75,5.11091679288074,0.372485593631849,0.318218758851354,3.41584361894508,0.601472829094608,2024-04-01,"No"
1377,"Arabica","Plant-based",NA,"Glass","Medium","Creamy",0.131125540214106,0.572882138080492,0.00794227335141423,0.799015762068246,6.99,9.51013336167671,1.29923237994961,0.207621948109096,7.41249236896829,0.404217590837102,2024-11-24,"Yes"
1378,"Blend","Skim","None","Sustainable","Medium","Smooth",0.48630804700023,0.380525920961589,0.459715711387803,0.70887705941733,5.99,9.2116307890974,0.829607691650685,0.635756611335803,5.29053187340364,0.496116838494723,2024-09-28,"Yes"
1379,"Arabica","Skim","None","Paper","Small","Creamy",0.394964590760623,0.720769862951514,0.339492692004249,0.510133159962865,5.99,8.18918305519037,1.1287927389731,0.557533223962749,6.67806162921608,0.457763244716641,2024-09-05,"Yes"
1380,"Robusta","Skim","Vanilla","Plastic","Small","Smooth",0.746585324805205,0.317610333557129,0.485873620787435,0.526664119528278,4.49,6.2066808459349,0.356813599474308,0.241597180086564,3.6643183149452,NA,2024-06-30,"No"
1381,"Arabica","Whole","Caramel","Sustainable","Large","Creamy",0.278195463523506,0.295593927425423,0.804078546541492,0.272109610946968,3.75,5.11278355214745,1.05075393305309,0.325414386862819,4.58530930571831,0.745025805673274,2024-04-06,"No"
1382,"Arabica","Plant-based","Mocha","Sustainable","Large","Creamy",0.366565160266122,0.752819427900035,0.225049432139648,0.605175085687621,3.99,6.96010247152299,1.10745327326729,0.556705511399773,7.14343103312998,0.343771158441971,2024-05-24,"Yes"
1382,"Arabica","Plant-based","Mocha","Sustainable","Large","Creamy",0.366565160266122,0.752819427900035,0.225049432139648,0.605175085687621,3.99,6.96010247152299,1.10745327326729,NA,7.14343103312998,0.343771158441971,2024-05-03,"Yes"
1383,"Blend","Skim","Vanilla","Paper","Small","Thin",0.552877751833956,0.602149403336435,0.41318750326461,0.590828245385865,6.99,8.04581811162643,0.467950187638866,0.277939189890303,4.7687208996259,NA,2024-11-01,"No"
1383,"Blend","Skim","Vanilla","Paper","Small","Thin",0.552877751833956,0.602149403336435,0.41318750326461,0.590828245385865,6.99,8.04581811162643,0.467950187638866,0.277939189890303,4.7687208996259,NA,2024-10-17,"No"
1384,"Arabica","Skim","Caramel","Paper","Large","Smooth",0.453319602499345,0.663435544097516,0.577629505332087,0.548923148648125,2,5.51594214281067,0.909379684682887,0.414281454719924,4.99624391748802,0.508337095720338,2024-01-12,"Yes"
1385,"Blend","Plant-based","Mocha","Sustainable","Medium","Smooth",0.405601734937792,0.788553364929054,0.293718966073185,0.769957257308318,5.99,7.74063649913296,0.741903545489008,0.48580158892722,6.41944537106587,0.2661144007244,2024-09-28,"Yes"
1386,"Arabica","Plant-based","Hazelnut","Glass","Large","Thin",0.424178476190389,0.688768688505522,0.173762224348741,0.627940544414652,3.75,5.6032961406745,0.780284590295261,0.653026191219024,4.27911051393176,0.574771280804271,2024-04-22,"No"
1387,"Arabica","Skim","Caramel","Paper","Medium","Smooth",0.212073202894456,0.551060283821456,0.515598036584844,0.763126046477567,4.99,6.68689220771194,0.98636471609244,0.897076125470884,5.62333378505991,0.246090802195294,2024-07-03,"Yes"
1388,"Blend","Plant-based","Vanilla","Sustainable","Medium","Smooth",0.71620256408466,0.545051429098309,0.36437168286769,0.48599746161851,3.99,5.69733773544431,0.535950572448419,0.571888406733837,4.16293323539338,0.799053203824642,2024-05-06,"Yes"
1389,"Arabica","Whole","Mocha","Paper","Medium","Smooth",0.218751061287237,0.615526573425329,0.563398500789419,0.676501058983814,3,5.19577751401812,1.01100471398771,0.534077743798414,5.06458378792131,0.537053955901375,2024-02-26,"No"
1390,"Arabica","Plant-based","Hazelnut","Sustainable","Medium","Smooth",0.374390406511334,0.663402537657001,0.268104752885949,0.826529666667901,6.99,8.61702244915068,0.752600332031368,0.642992430441347,6.06361861738117,NA,2024-11-29,"Yes"
1391,"Blend","Skim","None","Plastic","Large","Creamy",0.614348187486212,0.440692684409778,0.700664781698534,0.754398183655118,5.49,7.86514696688391,0.864474535286711,0.335859772481539,6.12455745801149,0.450194551587867,2024-08-25,"Yes"
1392,"Robusta","Whole",NA,"Plastic","Small","Smooth",0.767988343853125,0.414037191294445,0.540569386574283,0.485833016769309,3,6.58045198442414,0.683263850031342,0.487146590754676,3.65687574732199,0.721798951735743,2024-02-14,"No"
1393,"Arabica","Whole","None","Sustainable","Small","Smooth",0.438544148200173,0.516879554362688,0.481189317009467,0.609957269543765,6.99,7.92250393144786,0.780337960997776,0.111417871698274,5.63059180811204,0.470578475884071,2024-11-26,"Yes"
1394,"Arabica","Whole","None","Glass","Large","Thin",0.451264669162182,0.310509909557923,0.665673994215028,0.919099190421068,4.99,6.93904188182205,0.61101713472763,0.644113220303244,4.46803888261686,0.613793518919949,2024-07-02,"Yes"
1395,"Arabica","Whole","None","Paper","Medium","Smooth",0.40145393640283,0.622084933343716,0.784005110648531,0.455279546411059,5.49,9.32786438241601,1.11014842813538,0.550742140676879,NA,0.253571290441529,2024-08-26,"Yes"
1396,"Blend","Whole","None","Plastic","Medium","Thin",0.87625262060858,0.088238204688032,0.557699234620578,0.322083773978022,5.49,9.45949977869168,0.0605904439800115,0.168852345965461,3.70380496744664,0.618637947622056,2024-08-23,NA
1397,"Robusta","Plant-based","None","Paper","Large","Smooth",0.908732713889437,0.322009820855965,0.379729317743091,0.465804061045863,2,6.71574978483841,0.516717417168849,0.279490572676109,3.14760979842526,0.617820617588011,2024-01-07,NA
1398,"Arabica","Whole","Mocha","Plastic","Small","Thin",0.254246329402024,0.603419440594143,0.663852447435589,1,6.99,8.3220025524497,0.656844073224894,0.131747924795173,6.19729462890216,0.323741290547076,2024-11-27,"Yes"
1399,"Arabica","Plant-based","Vanilla","Paper","Small","Creamy",0.533080793171366,0.440499859535893,0.416613140400487,0.793498061413726,4.99,6.51410502474755,0.905613440725649,0.445959575078663,5.47066600689264,NA,2024-07-21,"No"
1400,"Arabica","Skim","Vanilla","Sustainable","Medium","Thin",0.335082438504312,0.886577241500262,0.572817898238111,0.708881471872248,6.99,8.22739980556071,0.511403970820499,0.630630557944767,6.69196628968065,0.415313173015192,2024-11-03,NA
1401,"Arabica","Whole","None","Plastic","Small","Creamy",0.595719326648296,0.590347607872914,0.629879558068728,0.444478165455669,5.49,9.38313397369348,0.800324140212769,0.221332425313919,6.93045830622401,0.463872049900634,2024-08-26,"Yes"
1402,"Arabica","Plant-based","Mocha","Plastic","Medium","Smooth",NA,0.565666601156895,0.410627202410439,0.893539248937872,5.49,8.87900842726231,0.567968226862497,0.443141306045486,5.89002582976087,0.339915863021497,2024-08-13,"Yes"
1403,"Arabica","Whole","Caramel","Sustainable","Large","Smooth",0.475050171674335,0.511930553929636,0.733710159649864,0.916739484172888,6.99,8.83861967083067,1.14122589322924,0.750986673281404,6.27934907081834,0.37417826007094,2024-11-26,"Yes"
1404,"Arabica","Whole","None","Glass","Large","Smooth",0.44229164990339,0.380644585593772,0.668815319906384,0.36157967109176,4.49,6.82153286458924,0.940198629586666,0.562325242375211,4.85598968678791,0.426147329131707,2024-06-09,"No"
1405,"Arabica","Whole","None","Sustainable","Medium","Creamy",0.276493663760619,0.719677083818901,0.606123989392018,0.657894120504294,5.49,7.26933870231733,0.924475339895657,0.260239041470975,7.57731931900674,0.14981545940527,2024-08-31,"Yes"
1406,"Robusta","Skim","Vanilla","Glass","Medium","Smooth",0.790162268087856,0.7006728395213,0.502347677333913,0.44784534355518,6.99,7.5555001986213,0.493149099144522,0.209251668508914,5.04927006779148,0.444548530292879,2024-11-19,"No"
1407,"Robusta","Whole","Vanilla","Glass","Large","Smooth",0.972497143352838,0.297096162901282,0.664953672263401,0.663128313480493,5.99,8.15233435924165,0.625937792309262,0.651649004983566,3.7677520752306,0.593265577706844,2024-09-26,"No"
1408,"Blend","Whole",NA,"Plastic","Medium","Creamy",0.642288759881554,0.51433134389487,0.616163583557031,0.581143173320468,2,6.791192447301,0.863206565932092,0.639598521733311,4.82824800339312,0.372946870655345,2024-01-01,NA
1409,"Arabica","Skim","Vanilla","Paper","Large","Smooth",NA,0.394227326444761,0.478456109011477,0.62313943763367,5.99,9.9571282682009,1.04072061410231,0.639027595852798,5.65790207983148,0.475052582762492,2024-09-30,"Yes"
1409,"Arabica","Skim","Vanilla","Paper","Large","Smooth",NA,0.394227326444761,0.478456109011477,0.62313943763367,NA,9.9571282682009,1.04072061410231,0.639027595852798,5.65790207983148,0.475052582762492,2024-09-07,"Yes"
1410,"Blend","Whole","Mocha","Glass","Medium","Thin",0.607168254243677,0.529561372936645,0.606989646279473,0.550936900050924,2,5.90870226873085,0.240540195720111,0.506903644763254,3.19369682057419,0.594152936628262,2024-01-27,"No"
1411,"Robusta","Plant-based","None","Glass","Small","Creamy",0.666741646982405,0.563342384340678,0.232307102016755,0.742301140056779,5.99,9.75180074805394,0.887957888892376,0.00288098828942834,6.61599530802835,0.209406733003893,2024-09-25,"Yes"
1412,"Blend","Plant-based","None","Glass","Large","Creamy",0.710705686032832,0.510597199568333,0.457961944843307,0.730330489368822,5.99,7.56873614154756,0.800279972887931,0.621462548294566,4.98862924035814,0.476616494646421,2024-09-08,"Yes"
1413,"Robusta","Plant-based","Vanilla","Glass","Small","Thin",0.768625872984992,0.333521756262359,0.165463042148333,0.577096602272103,3.99,6.92337074689567,0.188398459730325,0.220104685635039,3.27946978719204,NA,2024-05-05,"No"
1414,"Arabica","Plant-based","Mocha","Plastic","Large","Smooth",0.293929932105746,0.372473079006337,0.212209622555822,0.481162793708358,6.99,8.32525997445919,0.778540707224962,0.604472340247915,4.51497287377575,0.635930598230953,2024-11-10,"No"
1415,"Arabica","Whole","Caramel","Paper","Small","Creamy",0.32063030457748,0.60176701569418,0.793635344692634,0.870142957632099,6.49,9.64837070042267,1.12298742673293,0.523247115477475,7.49597787309078,0.263995443047645,2024-10-04,"Yes"
1416,"Robusta","Whole","Caramel","Glass","Small","Smooth",0.66284448524056,0.634093155475317,0.672787098545588,0.888412544278018,5.49,8.08434763201512,0.561179085737813,0.351960010735228,6.17119288286574,0.269959833865657,2024-08-09,"Yes"
1417,"Robusta","Skim","Mocha","Sustainable","Medium","Smooth",0.957137786769698,0.186840390564371,0.630235209467842,0.718246329217571,6.99,7.41509911208414,0.127844135250468,0.469888801100629,3.04445228451256,0.509756479943435,2024-11-22,"No"
1418,"Arabica","Whole","None","Plastic","Large","Smooth",0.322490141567393,0.741786928646991,0.774767833564619,0.755163986025953,5.99,9.44222358101979,0.721007685619994,0.128211351765266,7.39538159196807,0.253413746676148,2024-09-12,"Yes"
1419,"Robusta","Plant-based","Vanilla","Glass","Medium","Smooth",0.799249285937572,0.413631080889148,0.390620842954732,0.294551694145431,6.49,8.90698534599505,0.393256734305017,0.408510597019322,3.89894836130328,0.469924046574401,2024-10-26,"No"
1420,"Arabica","Plant-based","Caramel","Glass","Large","Creamy",NA,0.612180738154572,0.385959358243525,0.715362138202977,6.49,7.63616006518714,1.10596392686025,0.535635787799859,6.23014796144602,0.278777527416829,2024-10-01,NA
1421,"Blend","Whole","Caramel","Sustainable","Large","Smooth",0.548162536269682,0.770381362325641,0.683499436928005,0.389072670094935,3,6.77613439923152,0.801697632048597,0.657347425841693,5.63977700002834,0.457193510552334,2024-02-28,"Yes"
1422,"Robusta","Whole","Hazelnut","Plastic","Medium","Smooth",0.983075448914588,0.36546534879533,0.658659503109225,0.673782475013657,5.99,9.70008810330182,0.153226954018677,0.275451413857045,4.23560373411302,0.575544903672671,2024-09-22,NA
1422,"Robusta","Whole","Hazelnut","Plastic","Medium","Smooth",0.983075448914588,NA,NA,0.673782475013657,5.99,9.70008810330182,0.153226954018677,0.275451413857045,4.23560373411302,0.575544903672671,2024-09-13,NA
1423,"Arabica","Whole","Vanilla","Glass","Large","Smooth",0.431187612185572,0.589472383856042,0.59278583711499,0.669774633065183,6.49,8.01381238433532,0.698056138549025,0.339538371083276,5.57349276050775,0.510125626011401,2024-10-11,"Yes"
1424,"Blend","Skim","Caramel","Plastic","Medium","Smooth",0.653684411444577,0.601793397380193,0.567059102756744,0.902791885212406,4.99,5.51876900531352,0.782502215150618,0.360974871866914,5.28394320545055,0.515215072175257,2024-07-06,"Yes"
1425,"Arabica","Whole","Caramel","Paper","Medium","Smooth",0.500858794499153,0.483524622968043,0.804409674047053,0.674490057210028,5.99,8.88571784459054,0.71777274362734,0.319477303366188,5.6476427120845,0.351780545552666,2024-09-22,NA
1425,"Arabica","Whole","Caramel","Paper","Medium","Smooth",0.500858794499153,0.483524622968043,0.804409674047053,0.674490057210028,NA,8.88571784459054,0.71777274362734,0.319477303366188,5.6476427120845,NA,2024-08-26,NA
1426,"Arabica","Skim","Hazelnut","Sustainable","Medium","Smooth",0.66225275534711,0.137204681269276,0.628148047540892,0.37393815393235,3.75,6.37842976488173,0.779902839151723,0.376974108071112,3.56162691848656,NA,2024-04-28,"No"
1427,"Arabica","Whole","Caramel","Sustainable","Small","Creamy",0.436469863648616,0.657542528630843,0.630472100261225,0.721788947367853,6.49,8.75740192993544,1.02007995542785,0.585960138490282,6.99113849630858,0.352785139750864,2024-10-16,"Yes"
1428,"Blend","Whole","Hazelnut","Glass","Medium","Smooth",0.529089076965805,0.584295936317619,0.690855556906152,0.620769563947359,5.99,7.09404908097349,0.584982151747305,0.6620199444943,4.65730035125896,0.412521489410677,2024-09-14,"Yes"
1429,"Blend","Plant-based","None","Plastic","Small","Thin",0.73972460512702,0.26551905723351,0.303915502903113,0.720045613352503,6.49,8.34005209244788,0.505615638105051,0.930059122172384,3.12899747604776,0.895856801083311,2024-10-23,NA
1429,"Blend","Plant-based","None","Plastic","Small","Thin",0.73972460512702,0.26551905723351,0.303915502903113,0.720045613352503,6.49,8.34005209244788,0.505615638105051,0.930059122172384,3.12899747604776,0.895856801083311,2024-10-03,NA
1430,"Arabica","Whole","Caramel","Sustainable","Small","Creamy",0.409012698486833,0.458630903429991,0.716591172722464,0.447091316669779,6.49,8.58209773665294,0.801151408574605,0.323042212751779,5.95334008508906,0.404487833385525,2024-10-13,"Yes"
1431,"Blend","Plant-based","Hazelnut","Glass","Medium","Smooth",0.515128342100297,0.630673226910595,0.226541086185036,0.536253102747996,3.5,5.60018301429227,0.906231851615196,0.458115742420954,4.48501524292195,0.544145135966361,2024-03-01,"No"
1432,"Arabica","Plant-based","Vanilla","Paper","Medium","Smooth",0.344407599413475,0.490478248372588,0.508040318850816,0.5326948027902,6.49,8.17401712597348,0.620952809809462,0.324653736476063,5.08166519592801,0.443553645775993,2024-10-20,"Yes"
1433,"Robusta","Skim","Caramel","Sustainable","Large","Smooth",0.696344692944786,0.400694556493417,0.457794358761251,0.641227802606567,3.75,6.26166117889807,0.552738088709808,0.515091566238097,3.65478775782095,0.837390282252681,2024-04-30,"No"
1434,"Blend","Plant-based","Caramel","Paper","Small","Thin",0.55880097937853,0.598603308811646,0.400861582924715,0.432865097266965,5.49,9.62917425553314,-0.0540908876463202,0.495936972605173,4.85877954660544,0.54641553737594,2024-08-16,"Yes"
1435,"Arabica","Plant-based","Hazelnut","Plastic","Small","Creamy",0.331393713564234,0.88575765989124,0.291404341181672,0.697347229159882,4.49,6.47020490420982,1.12109503793358,0.412046826130479,7.85016861130949,0.271553912809496,2024-06-21,"Yes"
1436,"Arabica","Skim","Vanilla","Plastic","Large","Creamy",0.369941616885321,0.832755734448774,0.597445849548807,0.558140260514336,3.99,5.2999701644294,1.07229458511072,0.525934267758164,6.97197503106864,0.106843496942299,2024-05-28,"Yes"
1437,"Robusta","Whole","Hazelnut","Paper","Small","Creamy",0.853003537739104,0.157976599212201,0.649431389496746,0.389404639469392,2,5.70950724231079,0.977613073634273,0.592446982095276,3.38903279036148,0.543380533546471,2024-01-15,"No"
1438,"Blend","Skim","Hazelnut","Sustainable","Medium","Smooth",0.690195808788681,0.468436532022939,0.577793506318865,0.503826110030743,3,5.90061805676669,0.582986988679221,0.83538383725271,3.42117102588123,0.529761873903556,2024-02-11,NA
